gid,repo_2018,repo_2019,repo_2020,repo_2021,repo_2022
라바009622,0.0,0.0,0.0,1.0,0.0
라바045337,0.0,0.0,0.0,0.0,0.0
라바090513,0.0,0.0,0.0,0.0,0.0
다바897398,0.0,0.0,0.0,0.0,0.0
다바835460,0.0,0.0,0.0,0.0,0.0
다바904388,0.0,0.0,0.0,1.0,0.0
라바101540,0.0,0.0,0.0,0.0,0.0
라바078419,0.0,0.0,0.0,0.0,0.0
다바995380,0.0,0.0,0.0,0.0,0.0
라바006406,0.0,0.0,0.0,1.0,0.0
라바053476,0.0,1.0,0.0,0.0,0.0
라바101472,2.0,0.0,0.0,0.0,1.0
라바090538,0.0,0.0,0.0,0.0,0.0
라바113479,0.0,0.0,0.0,0.0,0.0
라바034367,0.0,0.0,0.0,0.0,1.0
라바033390,0.0,0.0,0.0,0.0,0.0
라바009504,0.0,0.0,0.0,0.0,0.0
라바118530,0.0,0.0,0.0,0.0,0.0
라바027323,0.0,0.0,0.0,0.0,0.0
다바859504,0.0,0.0,0.0,0.0,0.0
라바112525,0.0,0.0,0.0,0.0,0.0
라바159554,0.0,0.0,0.0,0.0,0.0
다바993293,0.0,0.0,0.0,0.0,0.0
다바871452,0.0,0.0,0.0,0.0,0.0
라바170546,0.0,0.0,0.0,0.0,0.0
다바852422,0.0,0.0,0.0,0.0,0.0
다바912569,0.0,0.0,0.0,0.0,0.0
다바980424,0.0,0.0,0.0,0.0,0.0
라바040469,0.0,0.0,0.0,0.0,0.0
다바970584,0.0,0.0,0.0,0.0,0.0
라바032440,0.0,0.0,0.0,0.0,0.0
라바012340,0.0,0.0,0.0,0.0,0.0
라바150487,0.0,0.0,0.0,0.0,0.0
다바849519,0.0,0.0,0.0,0.0,0.0
다바876432,0.0,0.0,1.0,0.0,0.0
다바884412,0.0,0.0,0.0,0.0,0.0
다바899425,2.0,0.0,1.0,0.0,0.0
라바028371,0.0,0.0,0.0,0.0,0.0
라바013628,0.0,0.0,0.0,0.0,0.0
라바015374,1.0,1.0,0.0,2.0,0.0
라바031449,0.0,0.0,0.0,0.0,0.0
라바042326,0.0,0.0,0.0,0.0,0.0
다바822489,0.0,0.0,0.0,0.0,0.0
다바862414,0.0,0.0,0.0,0.0,0.0
라바051474,0.0,0.0,0.0,0.0,0.0
다바843510,0.0,0.0,0.0,0.0,0.0
라바021470,0.0,0.0,0.0,1.0,1.0
라바169569,0.0,0.0,0.0,0.0,0.0
다바948349,0.0,0.0,0.0,0.0,0.0
라바048429,0.0,0.0,0.0,0.0,0.0
다바823433,0.0,0.0,0.0,0.0,0.0
라바185491,0.0,0.0,0.0,0.0,0.0
다바971598,0.0,0.0,0.0,0.0,0.0
라바063342,0.0,0.0,0.0,0.0,0.0
다바880621,0.0,0.0,0.0,0.0,0.0
다바953387,0.0,0.0,0.0,0.0,0.0
다바842511,0.0,0.0,0.0,0.0,0.0
라바099543,0.0,0.0,0.0,0.0,0.0
다바983478,5.0,13.0,2.0,2.0,24.0
라바021409,0.0,0.0,0.0,0.0,0.0
다바897474,0.0,0.0,0.0,0.0,0.0
라바004586,0.0,0.0,0.0,0.0,0.0
라바165567,0.0,0.0,0.0,0.0,0.0
라바106494,0.0,0.0,0.0,0.0,0.0
다바962435,0.0,0.0,0.0,0.0,0.0
라바187544,0.0,0.0,0.0,0.0,0.0
라바019299,0.0,0.0,0.0,0.0,0.0
라바111508,0.0,0.0,0.0,0.0,0.0
라바215453,0.0,0.0,0.0,0.0,0.0
다바926380,0.0,0.0,0.0,0.0,0.0
다바906443,0.0,0.0,0.0,0.0,0.0
다바860582,0.0,0.0,0.0,0.0,0.0
다바946286,6.0,3.0,1.0,2.0,4.0
다바900523,0.0,0.0,0.0,0.0,2.0
라바000640,0.0,0.0,0.0,0.0,0.0
라바035494,1.0,0.0,0.0,0.0,0.0
라바118491,0.0,0.0,0.0,0.0,0.0
다바953303,0.0,0.0,0.0,0.0,0.0
라바013260,0.0,0.0,0.0,0.0,0.0
라바157491,0.0,0.0,0.0,0.0,0.0
다바939584,0.0,0.0,0.0,0.0,1.0
다바871459,4.0,0.0,1.0,1.0,1.0
라바076538,0.0,0.0,0.0,0.0,0.0
라바057382,0.0,0.0,0.0,0.0,0.0
라바170522,0.0,0.0,0.0,0.0,0.0
라바001274,0.0,0.0,0.0,0.0,0.0
다바949610,0.0,0.0,1.0,0.0,0.0
다바983434,0.0,0.0,0.0,0.0,0.0
라바092589,0.0,0.0,0.0,0.0,1.0
라바099493,0.0,0.0,0.0,0.0,0.0
라바040385,0.0,0.0,0.0,0.0,0.0
라바111456,0.0,1.0,0.0,0.0,0.0
다바894427,0.0,0.0,0.0,0.0,0.0
다바975418,0.0,0.0,0.0,0.0,0.0
라바184538,0.0,0.0,0.0,0.0,0.0
다바889456,0.0,0.0,0.0,0.0,0.0
라바178504,0.0,0.0,0.0,0.0,0.0
다바969365,0.0,0.0,0.0,0.0,0.0
다바867467,0.0,0.0,0.0,0.0,0.0
다바902395,0.0,0.0,6.0,0.0,0.0
다바847444,0.0,0.0,0.0,0.0,0.0
다바924410,0.0,0.0,0.0,0.0,0.0
다바923378,0.0,0.0,0.0,0.0,0.0
라바056400,0.0,0.0,0.0,0.0,0.0
다바970568,0.0,0.0,0.0,0.0,0.0
라바086604,0.0,0.0,0.0,0.0,0.0
다바923350,0.0,0.0,0.0,0.0,0.0
라바062534,0.0,0.0,0.0,0.0,0.0
라바086552,0.0,0.0,0.0,0.0,0.0
다바831476,0.0,0.0,0.0,0.0,0.0
라바098564,0.0,0.0,0.0,0.0,0.0
다바940407,1.0,6.0,1.0,0.0,3.0
라바008316,0.0,0.0,0.0,0.0,0.0
라바017535,0.0,0.0,1.0,0.0,2.0
라바022602,0.0,0.0,0.0,0.0,0.0
라바211477,0.0,0.0,0.0,0.0,0.0
다바983335,0.0,0.0,0.0,0.0,0.0
라바185474,0.0,0.0,0.0,0.0,0.0
다바850457,1.0,0.0,0.0,0.0,0.0
다바997607,0.0,1.0,0.0,0.0,0.0
다바891620,0.0,0.0,0.0,0.0,0.0
라바161502,0.0,0.0,0.0,0.0,0.0
라바071608,0.0,0.0,0.0,0.0,0.0
다바869505,0.0,0.0,0.0,0.0,0.0
라바010283,0.0,0.0,0.0,0.0,0.0
다바863528,0.0,0.0,0.0,0.0,0.0
다바917605,0.0,0.0,0.0,0.0,0.0
다바845579,0.0,0.0,0.0,0.0,0.0
라바052312,0.0,0.0,0.0,0.0,0.0
다바995567,0.0,0.0,0.0,0.0,0.0
라바154509,0.0,0.0,0.0,0.0,0.0
라바009366,0.0,0.0,0.0,0.0,0.0
다바995418,0.0,0.0,0.0,0.0,0.0
라바134555,0.0,0.0,0.0,0.0,0.0
다바950373,0.0,0.0,0.0,0.0,0.0
라바047504,0.0,0.0,0.0,0.0,0.0
다바972553,0.0,0.0,0.0,0.0,0.0
라바057446,0.0,0.0,0.0,0.0,0.0
다바838487,0.0,0.0,0.0,0.0,0.0
라바024426,0.0,0.0,0.0,0.0,1.0
다바895584,0.0,1.0,0.0,0.0,0.0
라바077602,0.0,0.0,0.0,0.0,0.0
라바054502,0.0,0.0,0.0,0.0,0.0
라바213477,0.0,0.0,0.0,0.0,0.0
라바034370,0.0,0.0,0.0,0.0,0.0
라바051332,0.0,0.0,0.0,0.0,0.0
다바846488,3.0,5.0,1.0,4.0,8.0
라바146502,0.0,0.0,0.0,0.0,0.0
다바906399,0.0,0.0,0.0,0.0,0.0
다바925325,0.0,0.0,0.0,0.0,0.0
라바010358,0.0,0.0,0.0,0.0,0.0
라바208455,0.0,0.0,0.0,0.0,0.0
다바851490,2.0,1.0,0.0,0.0,0.0
다바998378,0.0,1.0,0.0,0.0,0.0
라바191491,0.0,0.0,0.0,0.0,0.0
다바970579,0.0,0.0,0.0,0.0,0.0
다바958356,0.0,0.0,0.0,0.0,0.0
라바041607,0.0,1.0,0.0,0.0,0.0
라바099448,0.0,0.0,0.0,0.0,0.0
라바224465,0.0,0.0,0.0,0.0,0.0
라바072625,0.0,0.0,0.0,0.0,0.0
다바991424,0.0,0.0,0.0,0.0,0.0
다바929601,0.0,0.0,0.0,0.0,0.0
라바060490,0.0,0.0,0.0,0.0,0.0
다바926449,0.0,0.0,0.0,2.0,0.0
다바943361,0.0,0.0,0.0,0.0,0.0
다바927360,0.0,0.0,0.0,0.0,0.0
다바968346,0.0,0.0,0.0,0.0,0.0
라바102549,0.0,0.0,0.0,0.0,0.0
라바184487,0.0,0.0,0.0,0.0,0.0
라바002509,0.0,0.0,0.0,0.0,0.0
라바082541,0.0,0.0,0.0,0.0,0.0
다바826447,0.0,0.0,0.0,0.0,0.0
다바953297,0.0,0.0,0.0,0.0,0.0
다바949518,0.0,0.0,0.0,0.0,0.0
다바837586,0.0,0.0,0.0,0.0,0.0
라바096496,0.0,0.0,0.0,0.0,0.0
다바997585,1.0,1.0,1.0,2.0,0.0
다바973514,0.0,0.0,0.0,0.0,0.0
다바885590,0.0,0.0,0.0,0.0,0.0
라바058526,0.0,0.0,0.0,0.0,0.0
라바150507,0.0,0.0,0.0,0.0,0.0
다바938290,0.0,0.0,0.0,0.0,0.0
라바169476,0.0,0.0,0.0,0.0,0.0
라바013255,0.0,0.0,0.0,0.0,0.0
라바181567,0.0,0.0,0.0,0.0,0.0
다바974419,0.0,0.0,0.0,0.0,0.0
다바855546,0.0,0.0,0.0,0.0,0.0
다바926433,0.0,1.0,0.0,0.0,0.0
라바031613,0.0,0.0,1.0,0.0,0.0
다바923557,0.0,1.0,0.0,0.0,0.0
라바017491,0.0,0.0,0.0,0.0,0.0
라바037473,0.0,0.0,0.0,0.0,0.0
라바229461,0.0,0.0,0.0,0.0,0.0
다바933605,0.0,0.0,0.0,0.0,0.0
다바964577,0.0,0.0,0.0,0.0,0.0
라바086565,0.0,0.0,0.0,0.0,0.0
다바889595,0.0,0.0,0.0,0.0,0.0
다바971330,0.0,1.0,0.0,0.0,0.0
다바973396,0.0,0.0,0.0,0.0,0.0
라바203478,0.0,0.0,0.0,0.0,0.0
다바942421,0.0,0.0,0.0,0.0,0.0
라바214459,0.0,0.0,0.0,0.0,0.0
다바951576,0.0,0.0,0.0,0.0,0.0
다바939368,0.0,0.0,0.0,0.0,0.0
라바047421,0.0,0.0,0.0,0.0,0.0
라바026571,6.0,14.0,1.0,6.0,3.0
라바046636,0.0,0.0,0.0,0.0,0.0
라바049638,0.0,0.0,0.0,0.0,0.0
라바102570,0.0,0.0,0.0,0.0,0.0
라바007235,0.0,0.0,0.0,0.0,0.0
다바890622,0.0,0.0,0.0,0.0,0.0
라바098418,0.0,0.0,0.0,0.0,0.0
라바029480,0.0,0.0,0.0,0.0,0.0
라바110500,0.0,0.0,0.0,0.0,0.0
라바061626,0.0,0.0,0.0,0.0,0.0
라바005582,0.0,0.0,0.0,0.0,0.0
다바837532,0.0,0.0,0.0,0.0,0.0
다바889591,0.0,0.0,0.0,0.0,0.0
다바940297,0.0,0.0,0.0,0.0,0.0
라바043446,0.0,0.0,0.0,0.0,0.0
라바018432,0.0,0.0,0.0,0.0,0.0
라바058490,0.0,0.0,0.0,0.0,0.0
다바927344,0.0,0.0,0.0,0.0,0.0
라바026369,0.0,0.0,0.0,0.0,0.0
라바016536,0.0,0.0,0.0,0.0,1.0
라바067580,0.0,0.0,0.0,0.0,0.0
다바880588,0.0,0.0,0.0,0.0,0.0
다바858509,0.0,0.0,0.0,0.0,0.0
다바993300,0.0,0.0,0.0,0.0,0.0
라바085542,0.0,0.0,0.0,0.0,0.0
다바981607,0.0,0.0,0.0,0.0,0.0
다바887453,0.0,0.0,0.0,0.0,0.0
라바000257,0.0,0.0,0.0,0.0,0.0
다바915507,1.0,0.0,0.0,0.0,0.0
라바026616,0.0,0.0,0.0,0.0,0.0
라바070500,0.0,0.0,0.0,0.0,0.0
라바189484,0.0,0.0,0.0,0.0,0.0
라바085450,0.0,0.0,0.0,0.0,0.0
라바071436,0.0,0.0,0.0,0.0,0.0
라바083477,0.0,0.0,0.0,0.0,0.0
다바981288,0.0,0.0,0.0,0.0,0.0
다바998545,0.0,0.0,0.0,0.0,0.0
다바951474,4.0,6.0,1.0,2.0,3.0
다바858497,0.0,0.0,0.0,0.0,0.0
다바954553,0.0,0.0,0.0,0.0,0.0
다바934304,3.0,0.0,2.0,1.0,1.0
라바079437,0.0,0.0,0.0,0.0,0.0
라바170445,0.0,0.0,0.0,0.0,0.0
라바017338,0.0,0.0,0.0,0.0,0.0
다바897528,0.0,0.0,0.0,0.0,0.0
다바846543,0.0,0.0,0.0,0.0,0.0
다바974582,3.0,1.0,1.0,1.0,1.0
다바894472,0.0,0.0,0.0,0.0,1.0
다바971622,0.0,0.0,0.0,0.0,0.0
라바031519,0.0,0.0,0.0,0.0,0.0
라바111542,0.0,0.0,0.0,0.0,0.0
다바999591,0.0,0.0,0.0,0.0,1.0
다바857537,0.0,1.0,0.0,0.0,0.0
라바083520,0.0,0.0,0.0,0.0,0.0
다바949548,0.0,0.0,0.0,0.0,0.0
다바986323,0.0,0.0,0.0,0.0,0.0
다바828481,0.0,0.0,0.0,0.0,0.0
다바917298,0.0,0.0,0.0,0.0,0.0
라바028277,0.0,0.0,0.0,0.0,0.0
다바868552,0.0,2.0,0.0,4.0,0.0
라바029554,0.0,0.0,1.0,2.0,6.0
다바969311,0.0,0.0,0.0,0.0,0.0
라바025311,0.0,0.0,0.0,0.0,0.0
라바012361,0.0,0.0,0.0,0.0,0.0
다바999368,0.0,0.0,0.0,0.0,0.0
다바997243,0.0,0.0,0.0,0.0,0.0
다바998313,0.0,0.0,0.0,0.0,0.0
다바932354,0.0,0.0,0.0,0.0,0.0
라바088558,0.0,0.0,0.0,0.0,0.0
다바840551,0.0,0.0,0.0,0.0,0.0
라바121474,0.0,0.0,0.0,0.0,0.0
라바016453,3.0,0.0,1.0,3.0,3.0
라바058327,0.0,0.0,0.0,0.0,0.0
라바149580,0.0,0.0,0.0,0.0,0.0
라바070547,0.0,0.0,0.0,0.0,0.0
다바879548,0.0,0.0,2.0,0.0,0.0
라바163504,0.0,0.0,0.0,0.0,0.0
라바044480,0.0,0.0,0.0,0.0,0.0
다바918599,0.0,0.0,0.0,0.0,0.0
라바005499,0.0,0.0,0.0,2.0,0.0
다바908401,0.0,0.0,0.0,0.0,0.0
다바964359,0.0,0.0,0.0,0.0,0.0
다바980590,0.0,0.0,0.0,0.0,0.0
라바096548,0.0,0.0,0.0,0.0,0.0
라바031392,0.0,0.0,0.0,0.0,0.0
라바177545,0.0,0.0,0.0,0.0,0.0
라바020439,0.0,0.0,0.0,0.0,0.0
라바104511,0.0,0.0,0.0,0.0,0.0
라바135457,0.0,0.0,0.0,0.0,0.0
라바142553,0.0,0.0,0.0,0.0,0.0
다바950385,0.0,0.0,0.0,0.0,0.0
다바947610,0.0,0.0,0.0,0.0,0.0
라바178464,0.0,0.0,0.0,0.0,0.0
라바140515,0.0,0.0,0.0,0.0,0.0
다바839432,0.0,0.0,0.0,0.0,0.0
다바860573,0.0,0.0,0.0,0.0,0.0
다바967622,0.0,0.0,0.0,0.0,0.0
라바205455,0.0,0.0,0.0,0.0,0.0
다바927367,0.0,0.0,0.0,0.0,0.0
라바032533,0.0,0.0,0.0,0.0,0.0
라바054569,0.0,0.0,0.0,0.0,0.0
라바178534,0.0,0.0,0.0,0.0,0.0
라바144536,0.0,0.0,0.0,0.0,0.0
라바023335,0.0,0.0,0.0,0.0,0.0
라바029425,0.0,0.0,0.0,0.0,0.0
다바875491,0.0,0.0,0.0,0.0,0.0
다바943518,0.0,0.0,0.0,0.0,0.0
라바026572,2.0,0.0,0.0,1.0,0.0
라바057416,2.0,1.0,0.0,0.0,2.0
라바147582,0.0,0.0,0.0,0.0,0.0
다바959628,0.0,0.0,0.0,0.0,0.0
라바022283,0.0,0.0,0.0,0.0,0.0
라바157525,0.0,0.0,0.0,0.0,0.0
다바897411,0.0,0.0,0.0,1.0,0.0
다바930402,0.0,0.0,0.0,0.0,0.0
라바095552,0.0,0.0,0.0,0.0,0.0
라바138537,0.0,0.0,0.0,0.0,0.0
다바879416,0.0,0.0,0.0,0.0,0.0
다바983412,0.0,0.0,0.0,0.0,0.0
라바219455,0.0,0.0,0.0,0.0,0.0
다바843480,1.0,0.0,1.0,0.0,0.0
라바071619,0.0,0.0,0.0,0.0,0.0
라바166445,0.0,0.0,0.0,0.0,0.0
라바151456,0.0,0.0,0.0,0.0,0.0
라바036450,0.0,0.0,0.0,0.0,0.0
다바820499,0.0,0.0,0.0,0.0,0.0
라바047338,0.0,0.0,0.0,0.0,0.0
라바065578,0.0,0.0,0.0,0.0,0.0
라바079560,0.0,0.0,0.0,0.0,0.0
다바961546,0.0,0.0,0.0,0.0,0.0
라바196535,0.0,0.0,0.0,0.0,0.0
다바843527,0.0,0.0,0.0,0.0,0.0
다바888509,0.0,0.0,0.0,0.0,0.0
라바171507,0.0,0.0,0.0,0.0,0.0
라바004642,0.0,1.0,0.0,3.0,3.0
다바855606,0.0,0.0,0.0,0.0,0.0
라바061320,0.0,0.0,0.0,0.0,0.0
라바201465,0.0,0.0,1.0,0.0,0.0
다바968324,0.0,0.0,0.0,0.0,0.0
다바994553,0.0,0.0,0.0,0.0,0.0
다바947565,1.0,4.0,2.0,2.0,4.0
라바050491,0.0,0.0,0.0,0.0,0.0
라바097524,0.0,0.0,0.0,0.0,0.0
라바010595,0.0,0.0,0.0,0.0,0.0
라바111522,0.0,0.0,0.0,0.0,0.0
다바878603,0.0,0.0,0.0,0.0,0.0
다바975398,0.0,0.0,0.0,0.0,0.0
다바984348,0.0,0.0,0.0,0.0,0.0
다바999262,0.0,0.0,0.0,0.0,0.0
라바156562,0.0,0.0,0.0,0.0,0.0
다바922582,0.0,0.0,0.0,0.0,0.0
다바924394,0.0,0.0,0.0,0.0,0.0
라바099532,0.0,0.0,0.0,0.0,0.0
다바997320,0.0,0.0,0.0,0.0,0.0
라바015261,0.0,0.0,0.0,0.0,0.0
다바990284,0.0,0.0,0.0,0.0,0.0
라바040447,0.0,0.0,0.0,0.0,0.0
다바840444,0.0,0.0,0.0,0.0,0.0
다바968588,0.0,0.0,0.0,0.0,1.0
다바897496,4.0,2.0,1.0,0.0,0.0
라바062602,0.0,0.0,0.0,0.0,0.0
라바074501,0.0,0.0,0.0,0.0,0.0
다바828455,0.0,1.0,0.0,0.0,0.0
다바908325,0.0,0.0,0.0,5.0,0.0
다바892414,0.0,0.0,0.0,0.0,1.0
다바952391,0.0,0.0,0.0,0.0,0.0
다바970350,0.0,0.0,0.0,0.0,0.0
다바958508,5.0,1.0,4.0,7.0,8.0
다바911585,0.0,0.0,0.0,0.0,0.0
라바031375,0.0,0.0,0.0,0.0,0.0
라바107550,0.0,0.0,0.0,0.0,0.0
다바976392,0.0,0.0,0.0,0.0,0.0
라바093393,0.0,0.0,0.0,0.0,0.0
라바026514,0.0,0.0,0.0,0.0,0.0
다바969555,0.0,0.0,0.0,0.0,0.0
라바096527,0.0,0.0,0.0,0.0,0.0
라바118479,0.0,0.0,0.0,0.0,0.0
라바061532,0.0,0.0,0.0,0.0,0.0
라바101406,0.0,0.0,0.0,0.0,0.0
다바962472,40.0,0.0,0.0,3.0,0.0
다바923432,0.0,0.0,0.0,0.0,0.0
다바961438,0.0,0.0,0.0,1.0,0.0
다바911480,0.0,0.0,0.0,0.0,0.0
라바014496,0.0,0.0,0.0,0.0,0.0
다바979607,0.0,0.0,0.0,0.0,0.0
라바196502,0.0,0.0,0.0,0.0,0.0
다바930311,0.0,0.0,0.0,0.0,0.0
라바030404,0.0,0.0,0.0,1.0,0.0
다바909458,0.0,0.0,0.0,0.0,0.0
라바175506,0.0,0.0,0.0,0.0,0.0
다바948495,6.0,10.0,5.0,8.0,9.0
라바085584,0.0,0.0,0.0,0.0,0.0
라바015443,0.0,0.0,0.0,0.0,0.0
라바096564,0.0,0.0,0.0,0.0,0.0
다바902547,0.0,0.0,0.0,0.0,0.0
다바905473,0.0,4.0,1.0,1.0,4.0
다바905481,0.0,0.0,0.0,1.0,0.0
다바929362,0.0,0.0,0.0,0.0,0.0
다바947420,0.0,0.0,0.0,0.0,0.0
다바965311,0.0,0.0,0.0,0.0,0.0
다바863557,0.0,0.0,0.0,0.0,0.0
다바855486,3.0,1.0,1.0,1.0,3.0
라바067623,0.0,0.0,0.0,0.0,0.0
다바987446,0.0,0.0,0.0,0.0,0.0
라바006235,0.0,0.0,0.0,0.0,0.0
다바864593,0.0,1.0,0.0,0.0,0.0
라바060482,0.0,0.0,0.0,0.0,0.0
라바108512,0.0,0.0,0.0,0.0,0.0
라바033605,0.0,0.0,0.0,0.0,0.0
라바041453,0.0,0.0,0.0,0.0,1.0
라바206457,0.0,0.0,0.0,0.0,0.0
다바885414,0.0,0.0,0.0,0.0,0.0
라바087456,0.0,0.0,0.0,0.0,0.0
다바944500,1.0,2.0,0.0,1.0,1.0
라바028329,0.0,0.0,0.0,0.0,0.0
라바048358,0.0,0.0,0.0,0.0,0.0
다바945579,0.0,0.0,0.0,0.0,0.0
다바999490,1.0,1.0,0.0,0.0,2.0
라바034296,0.0,0.0,0.0,0.0,0.0
다바986329,1.0,0.0,0.0,0.0,0.0
라바033280,0.0,0.0,0.0,0.0,0.0
다바862426,0.0,0.0,0.0,0.0,0.0
다바989340,0.0,0.0,0.0,0.0,2.0
라바043438,0.0,0.0,0.0,0.0,0.0
라바166547,0.0,0.0,0.0,0.0,0.0
다바904486,0.0,0.0,0.0,0.0,0.0
라바197460,0.0,0.0,0.0,0.0,0.0
라바009380,0.0,0.0,0.0,0.0,0.0
다바836467,0.0,0.0,0.0,0.0,1.0
라바110529,0.0,0.0,0.0,0.0,0.0
다바883524,0.0,0.0,0.0,0.0,0.0
라바015555,0.0,0.0,0.0,0.0,0.0
라바015456,0.0,0.0,0.0,0.0,0.0
라바053605,0.0,0.0,0.0,0.0,0.0
다바969407,0.0,0.0,0.0,0.0,0.0
다바921535,0.0,0.0,0.0,0.0,0.0
다바991439,0.0,0.0,0.0,0.0,0.0
라바065354,0.0,0.0,0.0,0.0,0.0
다바938522,0.0,0.0,0.0,0.0,0.0
다바938614,0.0,0.0,0.0,0.0,0.0
라바113558,0.0,0.0,0.0,0.0,0.0
라바051623,0.0,0.0,0.0,0.0,0.0
라바064555,0.0,0.0,0.0,0.0,0.0
다바889488,0.0,0.0,0.0,0.0,0.0
라바199501,0.0,0.0,0.0,0.0,0.0
다바898574,0.0,0.0,0.0,0.0,0.0
다바896406,0.0,0.0,0.0,0.0,0.0
다바946569,0.0,1.0,0.0,0.0,1.0
라바070483,0.0,0.0,0.0,0.0,0.0
다바943333,0.0,0.0,0.0,0.0,0.0
다바988415,0.0,0.0,0.0,0.0,0.0
라바140567,0.0,0.0,0.0,0.0,0.0
라바001309,0.0,0.0,0.0,0.0,0.0
다바810488,0.0,0.0,0.0,0.0,1.0
라바163503,0.0,0.0,0.0,0.0,0.0
다바902442,0.0,0.0,0.0,0.0,0.0
다바925410,0.0,0.0,0.0,0.0,0.0
다바930417,0.0,0.0,0.0,0.0,0.0
라바006551,0.0,1.0,0.0,1.0,0.0
다바996286,0.0,0.0,0.0,0.0,0.0
다바847471,0.0,0.0,0.0,0.0,0.0
다바977392,0.0,0.0,0.0,0.0,0.0
라바108481,0.0,0.0,0.0,0.0,0.0
다바909293,0.0,0.0,0.0,0.0,0.0
라바191489,0.0,0.0,0.0,0.0,0.0
라바033329,0.0,0.0,0.0,0.0,0.0
다바969431,12.0,20.0,9.0,16.0,15.0
다바981579,0.0,0.0,0.0,0.0,0.0
다바893390,0.0,0.0,0.0,0.0,0.0
라바005528,0.0,0.0,0.0,0.0,0.0
라바054580,0.0,0.0,0.0,0.0,0.0
다바828541,0.0,0.0,0.0,0.0,0.0
라바054614,0.0,0.0,0.0,0.0,0.0
라바193451,0.0,0.0,0.0,0.0,1.0
다바969409,0.0,0.0,0.0,0.0,0.0
다바990336,0.0,0.0,0.0,0.0,0.0
다바981287,0.0,0.0,0.0,0.0,0.0
라바027483,0.0,0.0,0.0,0.0,0.0
라바007642,0.0,0.0,0.0,0.0,0.0
라바036525,0.0,0.0,0.0,0.0,0.0
다바846441,0.0,0.0,0.0,0.0,0.0
라바027337,0.0,0.0,0.0,0.0,0.0
라바042354,0.0,0.0,0.0,0.0,0.0
라바009258,0.0,0.0,0.0,0.0,0.0
라바024607,0.0,0.0,0.0,0.0,0.0
다바982293,0.0,0.0,0.0,0.0,0.0
라바162577,0.0,0.0,0.0,0.0,0.0
라바036441,0.0,0.0,0.0,0.0,0.0
다바950454,1.0,2.0,4.0,3.0,0.0
라바219459,0.0,0.0,0.0,0.0,0.0
다바972378,0.0,0.0,0.0,0.0,0.0
라바045429,0.0,0.0,0.0,0.0,0.0
라바104437,0.0,0.0,0.0,0.0,0.0
다바864494,0.0,0.0,0.0,0.0,0.0
라바042586,0.0,0.0,0.0,0.0,0.0
라바064450,0.0,0.0,0.0,0.0,0.0
라바098523,0.0,0.0,0.0,0.0,0.0
다바820469,0.0,0.0,0.0,0.0,0.0
다바917302,0.0,0.0,0.0,0.0,0.0
라바067435,0.0,0.0,1.0,0.0,0.0
라바065464,0.0,0.0,0.0,0.0,0.0
라바009296,0.0,0.0,0.0,0.0,0.0
라바060432,0.0,0.0,0.0,0.0,0.0
다바954363,1.0,0.0,0.0,0.0,0.0
라바153536,0.0,0.0,0.0,0.0,0.0
라바034419,0.0,0.0,0.0,0.0,0.0
다바985408,0.0,0.0,0.0,0.0,0.0
다바996567,0.0,0.0,0.0,0.0,0.0
라바199465,0.0,0.0,0.0,0.0,0.0
라바194524,0.0,0.0,0.0,0.0,0.0
다바941397,0.0,0.0,0.0,0.0,3.0
다바924351,0.0,0.0,0.0,0.0,0.0
다바930614,0.0,2.0,1.0,0.0,0.0
다바898584,0.0,0.0,0.0,0.0,0.0
라바031329,0.0,0.0,0.0,0.0,0.0
라바128484,0.0,0.0,0.0,0.0,0.0
라바029508,0.0,0.0,0.0,0.0,0.0
다바922439,0.0,0.0,0.0,0.0,0.0
다바917612,0.0,0.0,0.0,0.0,0.0
라바068548,0.0,0.0,0.0,0.0,0.0
다바953570,0.0,0.0,0.0,0.0,0.0
라바062586,0.0,0.0,0.0,0.0,0.0
다바977596,0.0,0.0,0.0,0.0,0.0
다바996340,0.0,1.0,0.0,0.0,0.0
라바096521,0.0,0.0,0.0,0.0,0.0
라바056328,0.0,0.0,0.0,0.0,0.0
라바064454,0.0,0.0,0.0,0.0,0.0
다바969595,0.0,0.0,3.0,0.0,1.0
라바196458,0.0,0.0,0.0,0.0,0.0
라바153508,0.0,0.0,0.0,0.0,0.0
다바861519,0.0,0.0,0.0,0.0,0.0
라바074400,0.0,0.0,0.0,0.0,0.0
라바231445,0.0,0.0,0.0,0.0,0.0
라바040291,0.0,0.0,0.0,0.0,0.0
다바926609,0.0,0.0,0.0,0.0,0.0
라바240452,0.0,0.0,0.0,0.0,0.0
다바923550,8.0,9.0,8.0,9.0,11.0
다바839510,0.0,0.0,0.0,0.0,0.0
라바062555,0.0,0.0,0.0,0.0,0.0
라바072530,0.0,0.0,0.0,0.0,0.0
다바819470,0.0,2.0,0.0,0.0,0.0
다바964524,2.0,5.0,5.0,6.0,6.0
다바966450,0.0,0.0,1.0,1.0,0.0
라바166554,0.0,0.0,0.0,0.0,0.0
다바992367,0.0,0.0,0.0,0.0,0.0
라바057541,0.0,0.0,0.0,0.0,0.0
라바086489,0.0,0.0,0.0,0.0,0.0
다바927493,0.0,0.0,0.0,0.0,0.0
라바147571,0.0,0.0,0.0,0.0,0.0
라바082407,0.0,0.0,0.0,1.0,0.0
라바031357,1.0,3.0,0.0,4.0,0.0
다바862445,0.0,0.0,0.0,0.0,0.0
